path,label,split
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5228.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5406.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5360.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5374.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5412.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5348.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5189.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5162.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5176.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5148.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5160.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5174.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5362.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5404.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5410.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5376.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5389.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5216.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5202.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5203.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5217.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5388.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5411.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5377.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5363.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5405.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5175.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5161.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5149.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5165.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5171.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5159.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5401.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5367.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5373.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5415.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5429.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5398.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5213.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5207.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5206.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5212.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5399.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5428.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5372.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5414.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5400.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5366.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5158.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5170.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5164.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5172.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5166.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5199.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5416.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5370.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5364.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5402.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5358.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5204.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5210.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5238.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5239.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5211.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5205.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5359.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5365.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5403.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5417.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5371.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5198.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5167.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5173.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5128.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5114.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5316.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5302.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5262.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5276.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5289.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5288.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5277.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5263.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5303.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5317.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5115.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5129.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5117.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5329.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5301.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5315.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5249.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5275.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5261.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5260.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5274.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5248.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5314.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5300.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5328.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5116.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5112.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5304.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5310.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5338.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5270.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5264.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5258.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5259.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5265.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5271.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5339.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5311.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5305.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5113.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5111.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5139.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5313.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5307.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5267.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5273.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5298.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5299.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5272.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5266.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5306.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5312.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5138.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/real/5110.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/189.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/162.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/176.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/228.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/214.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/200.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/201.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/215.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/229.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/177.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/163.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/188.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/149.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/175.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/161.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/203.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/217.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/216.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/202.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/160.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/174.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/148.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/170.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/164.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/158.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/206.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/212.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/213.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/207.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/159.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/165.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/171.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/198.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/167.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/173.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/211.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/205.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/239.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/238.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/204.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/210.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/172.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/166.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/199.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/129.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/511.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/157(1).jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/538.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/248.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/512.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/513.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/249.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/517.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/516.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/138.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/514.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/528.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/159(1).jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/529.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/515.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/139.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/134.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/518.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/530.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/242.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/524.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/243.jpg,fake,train
/Users/xuwei/Desktop/spring2025/CSCI467/CSCI467_deepfake/467_data/2/train-20250112T065955Z-001/train/fake/525.jpg,fake,train
